,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^NSEI,SBIN.NS,TATASTEEL.NS,LT.NS,RELIANCE.NS,INFY.NS,BHARTIARTL.NS,TCS.NS,TATAMOTORS.NS,SUNPHARMA.NS,ITC.NS,COLPAL.NS,BRITANNIA.NS,DLF.NS,HAVELLS.NS,DABUR.NS,HINDZINC.NS,PIDILITIND.NS,PGHH.NS,TATAPOWER.NS,CUMMINSIND.NS
2017-08-03,10013.650391,300.549988,532.866028,1160.543823,825.049988,970.450562,421.465729,2476.818848,431.450012,512.406372,281.399994,1075.17688,3873.949951,188.28714,486.149994,303.986664,280.906494,802.173035,7990.689941,81.268959,943.652405
2017-08-04,10066.400391,305.25,548.632996,1161.630493,811.075012,970.204041,418.186981,2509.999756,435.600006,503.019501,280.75,1065.450439,3917.399902,187.841782,492.549988,306.178619,284.086182,803.564941,8170.240723,78.909065,931.027954
2017-08-07,10057.400391,311.200012,571.690002,1165.680908,808.174988,954.917419,414.759216,2490.747803,430.0,502.175171,279.850006,1063.812744,4107.799805,189.375793,494.899994,318.284302,283.340942,808.834229,8074.533691,78.663239,940.521179
2017-08-08,9978.549805,303.649994,587.315002,1157.036743,801.275024,950.578003,415.106934,2490.349854,430.0,497.009888,274.149994,1058.85022,4072.350098,176.757339,485.149994,313.80072,282.844116,805.603027,8062.370605,76.942482,930.729736
2017-08-09,9908.049805,302.299988,576.453003,1139.945923,799.400024,956.002258,413.368225,2499.254395,416.049988,471.183472,272.850006,1048.825928,4058.899902,177.004761,497.950012,309.366943,284.831421,790.64032,8079.567871,76.5,898.969788
2017-08-10,9820.25,296.700012,575.786011,1143.699951,792.174988,967.738464,413.566956,2498.707031,380.200012,457.723907,273.100006,1046.741699,4119.200195,162.901779,463.649994,305.431366,279.018524,790.739685,7993.132813,76.699997,887.687378
2017-08-11,9710.799805,280.149994,568.546021,1131.949951,773.125,974.099609,411.877899,2483.385498,374.5,446.996002,271.5,1039.397217,4101.950195,153.94516,458.649994,302.292847,268.783905,785.718994,7931.072754,76.550003,886.693298
2017-08-14,9794.150391,278.200012,594.268982,1146.900024,786.525024,967.935669,405.916565,2456.870605,375.399994,468.650482,271.25,1039.248291,4160.0,179.775864,476.100006,305.97937,279.217285,808.088562,8106.734863,79.550003,881.524231
2017-08-16,9897.299805,283.100006,601.367004,1142.25,783.049988,961.771729,405.121735,2479.704346,389.25,482.457703,279.200012,1058.800659,4299.950195,178.934647,464.649994,307.922241,289.054474,813.158997,8166.851074,82.050003,915.520813
2017-08-17,9904.150391,280.850006,595.841003,1134.0,783.549988,1006.793152,413.666321,2473.038086,385.299988,484.990662,280.0,1051.704224,4250.5,183.289246,472.850006,306.826263,292.929718,813.457275,8173.330566,81.650002,896.13678
2017-08-18,9837.400391,278.700012,596.080017,1130.599976,787.700012,910.537109,418.286346,2501.04541,380.399994,467.011475,281.850006,1066.14502,4251.450195,181.557297,478.25,308.918579,292.631622,816.787842,8203.539063,80.300003,893.651672
2017-08-21,9754.349609,274.649994,592.172974,1127.099976,782.200012,861.373535,416.448242,2515.969238,374.350006,457.475555,281.600006,1072.348145,4229.799805,178.538757,474.450012,303.139771,289.054474,811.76709,8154.189453,80.199997,876.255798
2017-08-22,9765.549805,273.899994,590.315979,1117.699951,780.025024,863.346008,419.379242,2484.87793,373.600006,467.309509,282.899994,1076.615967,4198.850098,173.491379,473.049988,300.001251,285.228882,814.700012,8090.135742,80.050003,893.204346
2017-08-23,9852.5,279.0,604.606995,1124.150024,791.025024,880.506348,429.116058,2476.818848,379.950012,466.067841,282.549988,1078.998047,4247.149902,184.031494,475.450012,297.75946,284.682373,815.849976,8093.575195,78.75,875.510254
2017-08-24,9857.049805,280.299988,608.799011,1131.699951,784.025024,899.589966,430.159332,2483.932861,384.149994,479.775726,281.450012,1085.548462,4214.100098,185.021179,487.149994,298.955078,282.14859,829.049988,8131.559082,79.150002,886.544189
2017-08-28,9912.799805,279.350006,605.797974,1138.900024,783.275024,928.042664,431.599945,2474.679932,379.299988,489.907623,282.450012,1091.999756,4188.299805,178.241867,489.350006,311.558929,284.682373,836.150024,8240.276367,78.849998,889.92395
2017-08-29,9796.049805,277.0,600.414978,1130.050049,766.075012,914.67926,425.340576,2458.313477,376.100006,478.58371,280.25,1088.575684,4172.600098,179.726395,481.25,308.121521,282.297607,827.25,8221.28418,76.949997,896.882324
2017-08-30,9884.400391,276.600006,608.465027,1139.650024,782.049988,913.890259,426.234772,2471.943848,378.5,481.017365,282.0,1096.912598,4241.350098,181.161423,485.200012,313.202911,293.476257,831.299988,8269.636719,77.650002,927.250549
2017-08-31,9917.900391,277.75,607.893982,1136.300049,797.25,902.351379,424.943146,2483.683838,376.549988,477.938049,282.25,1104.207642,4230.950195,183.140793,488.350006,313.950165,292.681305,835.900024,8263.904297,79.25,907.170715
2017-09-01,9974.400391,277.850006,620.421997,1139.199951,805.049988,907.282532,419.826324,2443.986328,390.850006,482.954376,283.600006,1115.819824,4243.950195,189.623215,486.850006,312.306183,301.226746,843.75,8289.326172,80.099998,904.337708
2017-09-04,9912.849609,277.75,615.992004,1130.650024,806.674988,887.804504,413.715973,2443.737549,383.399994,497.357574,283.100006,1103.711304,4219.649902,186.060349,492.850006,309.616028,297.351501,836.400024,8373.369141,78.449997,902.498718
2017-09-05,9952.200195,276.549988,621.280029,1126.650024,816.299988,889.481079,403.879791,2471.744873,388.149994,488.56665,282.850006,1101.279663,4260.600098,189.326309,492.899994,312.555298,302.369446,842.150024,8344.657227,78.349998,893.353455
2017-09-06,9916.200195,274.25,622.137024,1117.599976,822.700012,883.267761,399.905579,2440.752686,382.700012,471.084137,275.700012,1107.532471,4247.850098,190.513931,493.0,308.320801,304.406464,840.0,8369.729492,78.0,894.993591
2017-09-07,9929.900391,274.200012,621.945984,1129.099976,818.099976,883.415771,394.739075,2447.617676,378.149994,477.242737,270.399994,1137.307495,4261.100098,190.761353,493.200012,308.669495,305.400116,844.299988,8344.506836,77.349998,910.799072
2017-09-08,9934.799805,271.799988,624.424011,1172.400024,816.900024,872.123413,400.899139,2458.064697,375.049988,468.203491,272.350006,1150.309204,4288.25,189.821152,488.299988,305.730286,302.419159,843.650024,8287.730469,77.0,909.606201
2017-09-11,10006.049805,270.950012,631.28302,1217.849976,817.900024,866.600525,400.352692,2441.996338,375.299988,464.329529,273.600006,1141.078857,4297.299805,190.662369,496.549988,308.320801,306.691864,846.200012,8301.290039,80.599998,906.72345
2017-09-12,10093.049805,273.450012,650.624023,1230.25,823.75,871.876831,402.588196,2475.823975,388.25,480.173035,277.649994,1148.770752,4317.200195,194.423172,506.100006,305.78009,310.616821,850.549988,8302.68457,81.0,919.298157
2017-09-13,10079.299805,273.399994,647.526978,1223.349976,849.0,871.580994,399.061066,2476.570068,389.649994,499.989868,271.5,1138.895508,4329.950195,190.761353,501.450012,307.174957,305.151703,832.150024,8323.870117,84.800003,925.312134
2017-09-14,10086.599609,274.200012,645.669983,1214.199951,843.849976,880.111877,396.328766,2474.331543,404.399994,521.147705,272.0,1133.039673,4340.649902,191.553101,504.850006,306.477539,302.915985,838.799988,8367.935547,85.25,939.974426
2017-09-15,10085.400391,271.5,646.861023,1212.400024,841.799988,895.743652,393.447479,2493.334717,401.75,520.799988,269.299988,1129.06958,4357.0,189.57373,506.899994,309.117859,302.319763,838.150024,8410.753906,84.300003,932.96637
2017-09-18,10153.099609,270.399994,641.096008,1237.949951,845.549988,896.581909,394.093292,2486.370117,404.950012,521.049988,267.0,1131.054565,4388.450195,191.850006,511.450012,307.324432,308.927582,840.400024,8368.333984,83.699997,938.085754
2017-09-19,10147.549805,267.799988,644.43103,1225.900024,838.599976,899.688538,392.255188,2485.574219,423.649994,515.799988,267.850006,1135.471313,4370.200195,190.699997,510.100006,313.402161,306.443451,856.25,8374.316406,84.599998,927.847046
2017-09-20,10141.150391,270.049988,655.148987,1235.949951,847.150024,900.132385,394.291992,2480.897949,414.799988,505.5,271.549988,1128.623047,4351.049805,189.75,515.299988,313.551636,302.915985,851.150024,8390.865234,84.0,921.435425
2017-09-21,10121.900391,268.5,654.625,1228.050049,841.349976,897.025696,397.521057,2512.088867,413.649994,519.650024,269.549988,1108.971558,4328.100098,185.050003,510.100006,309.117859,301.922333,839.700012,8372.171875,83.099998,912.2901
2017-09-22,9964.400391,261.850006,623.090027,1184.800049,817.400024,885.930603,392.801666,2490.897217,411.799988,513.849976,268.450012,1092.495972,4270.299805,173.5,495.450012,303.588135,291.041779,814.099976,8311.657227,80.400002,889.128723
2017-09-25,9872.599609,258.75,609.513,1165.199951,821.549988,883.02124,387.237762,2498.010742,408.200012,505.950012,262.25,1076.71521,4281.100098,166.600006,489.950012,311.110565,291.240509,805.650024,8303.832031,81.849998,890.570129
2017-09-26,9871.5,258.25,623.184998,1162.900024,820.099976,893.426025,384.853241,2462.093994,411.25,507.600006,262.450012,1072.000854,4326.0,169.199997,491.350006,306.925873,298.146423,792.700012,8305.576172,79.949997,910.351685
2017-09-27,9735.75,250.399994,618.659973,1137.199951,799.150024,887.409973,383.46228,2482.340576,404.899994,494.700012,258.5,1053.639526,4301.75,159.949997,476.149994,304.684082,291.240509,777.650024,8366.789063,78.150002,902.101074
2017-09-28,9768.950195,252.550003,618.992981,1133.349976,786.450012,883.662292,379.587372,2463.88501,401.399994,499.200012,261.549988,1067.881958,4339.700195,161.850006,472.049988,309.665833,289.600983,777.349976,8340.869141,77.25,888.880249
2017-09-29,9788.599609,253.850006,621.708008,1142.050049,780.900024,887.508606,386.939697,2423.590332,401.5,503.25,258.299988,1058.750977,4344.25,164.300003,483.149994,303.887024,294.022736,794.5,8442.506836,77.800003,918.85083
2017-10-03,9859.5,251.300003,629.567993,1134.900024,798.349976,891.108337,382.170624,2436.026855,416.0,502.649994,261.399994,1051.654541,4340.049805,167.449997,495.149994,310.164032,311.461426,789.599976,8400.335938,77.400002,924.019897
2017-10-04,9914.900391,253.199997,627.853027,1138.300049,818.849976,887.212708,374.718964,2429.907959,423.549988,517.900024,267.399994,1069.817383,4341.850098,166.649994,505.649994,314.099609,310.070282,795.849976,8468.029297,78.0,919.099365
2017-10-05,9888.700195,251.600006,629.758972,1132.050049,824.150024,890.615234,375.265442,2417.272705,423.299988,513.799988,265.25,1081.628174,4363.649902,171.199997,506.399994,315.195618,311.511108,794.650024,8529.939453,78.949997,914.377625
2017-10-06,9979.700195,256.75,658.77002,1141.800049,837.049988,907.479797,379.835785,2434.23584,424.850006,530.200012,266.149994,1081.479248,4361.850098,171.600006,510.149994,314.896698,316.926544,800.349976,8609.495117,80.650002,905.232361
2017-10-09,9988.75,256.850006,664.296021,1140.949951,830.650024,911.178162,376.507385,2441.648193,425.600006,531.400024,268.0,1082.025024,4344.5,173.050003,506.950012,316.490845,314.541718,805.549988,8557.206055,81.449997,903.144836
2017-10-10,10016.950195,256.950012,658.150024,1142.699951,843.200012,922.569092,382.120972,2446.772217,423.600006,527.200012,266.200012,1082.868774,4348.600098,172.050003,533.25,316.14212,311.411713,800.25,8612.436523,81.550003,901.454956
2017-10-11,9984.799805,251.75,650.052002,1133.849976,840.150024,917.884521,400.948792,2487.663818,415.5,526.049988,265.399994,1077.658081,4375.950195,170.399994,527.450012,316.590485,307.387421,805.099976,8619.665039,81.0,885.251953
2017-10-12,10096.400391,251.199997,658.913025,1143.650024,872.75,914.531311,397.670074,2535.270752,420.149994,539.549988,267.0,1100.535278,4544.450195,172.850006,531.549988,324.511505,312.753174,805.200012,8569.568359,81.699997,892.856445
2017-10-13,10167.450195,252.100006,677.252991,1138.650024,876.450012,917.292725,428.122528,2545.618164,424.799988,534.700012,265.950012,1083.910767,4582.200195,172.949997,541.099976,320.775177,318.218262,808.849976,8643.990234,81.650002,901.305847
2017-10-16,10230.849609,252.050003,681.158997,1144.699951,876.799988,926.07019,450.378113,2571.286865,437.049988,547.950012,267.5,1055.475586,4540.100098,172.949997,544.099976,320.775177,317.820801,809.75,8657.499023,81.949997,893.204346
2017-10-17,10234.450195,251.149994,678.825012,1148.75,874.349976,917.687256,462.946594,2581.385498,432.299988,547.200012,267.25,1034.08728,4615.299805,178.75,548.349976,318.782471,324.677032,805.0,8637.958984,81.599998,887.886169
2017-10-18,10210.849609,243.75,676.062012,1141.400024,914.5,911.621887,458.972382,2573.476074,433.200012,540.200012,270.350006,1046.394409,4685.850098,178.350006,545.150024,317.885742,321.149567,805.400024,8579.586914,81.900002,883.760864
2017-10-19,10146.549805,242.75,672.156006,1141.400024,914.5,914.186157,470.69632,2570.789551,433.200012,540.200012,270.350006,1039.049805,4685.850098,175.25,545.150024,317.885742,321.149567,800.900024,8579.586914,81.900002,883.760864
2017-10-23,10184.849609,245.949997,678.348999,1135.75,939.75,926.563293,494.144196,2574.769287,422.75,540.400024,267.049988,1053.639526,4655.200195,179.199997,541.450012,315.643951,316.47937,802.049988,8587.5625,81.75,892.856445
2017-10-24,10207.700195,254.449997,685.302979,1142.550049,934.25,913.74231,498.813904,2565.317383,416.049988,534.549988,267.0,1049.52063,4625.850098,178.25,503.399994,317.387573,313.150635,800.5,8603.762695,82.150002,889.973694
2017-10-25,10295.349609,324.899994,683.684021,1204.199951,939.900024,922.421143,512.425598,2553.844727,421.950012,523.25,269.25,1034.078491,4644.25,181.800003,493.850006,321.92099,316.976196,801.150024,8620.163086,82.25,913.383545
2017-10-26,10343.799805,320.5,694.736023,1223.5,947.400024,934.305237,508.004272,2532.844727,419.399994,530.150024,268.399994,1050.716187,4604.649902,182.050003,484.200012,321.62204,315.137939,788.200012,8575.300781,82.150002,902.299927
2017-10-27,10323.049805,311.049988,692.448975,1224.650024,929.849976,933.31897,482.171844,2578.187012,429.899994,549.900024,269.350006,1053.605469,4597.350098,184.350006,482.399994,321.771545,313.995239,786.400024,8596.485352,85.099998,906.574341
2017-10-30,10363.650391,312.0,684.302979,1236.949951,942.5,931.099976,489.72287,2610.011475,436.549988,553.099976,265.149994,1061.127197,4745.899902,187.899994,489.600006,321.074066,315.833496,786.799988,8615.128906,85.949997,906.375488
2017-10-31,10335.299805,305.799988,670.536011,1222.300049,940.849976,921.849976,493.995178,2617.793213,428.399994,552.900024,265.700012,1060.678955,4639.5,201.350006,484.75,331.635406,313.25,781.799988,8648.775391,84.900002,899.765137
2017-11-01,10440.5,319.850006,673.870972,1215.300049,952.549988,927.049988,535.625061,2596.693359,437.75,548.700012,269.850006,1036.519409,4697.25,208.649994,491.75,348.274445,324.600006,772.75,8692.242188,85.199997,889.675476
2017-11-02,10423.799805,314.350006,672.72699,1210.949951,946.599976,922.900024,539.698669,2619.937988,434.899994,563.450012,265.649994,1035.672607,4658.649902,207.850006,496.200012,341.399628,321.75,764.549988,8761.380859,84.800003,891.713257
2017-11-03,10452.5,325.0,675.39502,1235.0,945.299988,926.650024,537.76123,2613.902588,447.700012,551.25,265.399994,1030.591553,4658.100098,213.899994,493.600006,339.157837,322.299988,770.049988,8799.713867,84.5,899.118958
2017-11-06,10451.799805,329.0,673.393982,1224.699951,932.5,928.700012,529.11731,2659.244873,462.899994,541.200012,264.899994,1040.305176,4643.049805,215.800003,499.600006,341.299988,323.75,763.150024,8820.549805,85.449997,897.230225
2017-11-07,10350.150391,317.200012,660.437012,1211.050049,906.700012,955.5,511.034607,2703.639648,451.850006,527.599976,265.299988,1029.84436,4649.0,208.699997,502.5,340.149994,318.649994,758.549988,8830.799805,83.050003,882.070984
2017-11-08,10303.150391,309.549988,660.388977,1218.199951,887.799988,952.299988,492.107391,2728.530518,438.200012,537.799988,265.399994,1016.992493,4653.5,213.850006,503.700012,338.25,312.350006,768.75,8845.5,83.300003,874.665344
2017-11-09,10308.950195,313.700012,670.155029,1215.900024,900.5,954.5,500.999725,2729.927246,440.149994,533.900024,260.049988,1036.569092,4757.950195,211.850006,516.700012,348.450012,314.549988,812.75,8824.5,83.75,869.645325
2017-11-10,10321.75,333.549988,669.059021,1264.949951,883.849976,962.049988,500.204895,2702.342773,422.549988,527.849976,261.700012,1035.72229,4873.0,207.899994,501.549988,342.100006,312.649994,821.099976,8801.0,82.949997,867.309326
2017-11-13,10224.950195,331.049988,658.388977,1240.550049,875.25,951.950012,494.790009,2752.423828,418.100006,532.549988,258.299988,1043.592896,4882.299805,202.300003,510.0,337.450012,310.450012,829.150024,8728.099609,82.199997,854.58551
2017-11-14,10186.599609,329.100006,653.101013,1210.199951,886.700012,949.099976,494.939026,2708.178955,414.299988,526.049988,256.549988,1052.858276,4788.350098,206.050003,511.75,337.950012,309.899994,821.599976,8831.400391,81.800003,841.613159
2017-11-15,10118.049805,324.950012,645.71698,1209.5,883.700012,951.799988,483.612518,2698.900879,408.649994,504.649994,253.300003,1036.768433,4749.75,203.600006,505.399994,334.899994,296.399994,814.25,8918.950195,82.050003,847.17981
